Index,Parcel List
12321,24-02-09-0-000-021.001
12322,24-02-09-0-000-021.002
12323,24-02-09-0-000-022.000
12324,24-02-09-0-000-022.001
12325,24-02-09-0-000-022.002
12326,24-02-09-0-000-022.003
12327,24-02-09-0-000-022.004
12328,24-02-09-0-000-023.000
12329,24-02-09-0-000-023.001
12330,24-02-09-0-000-023.002
12331,24-02-09-0-000-023.003
12332,24-02-09-0-000-024.000
12333,24-02-09-0-000-024.001
12334,24-02-09-0-000-024.002
12335,24-02-10-0-000-001.000
12336,24-02-10-0-000-002.000
12337,24-02-10-0-000-003.000
12338,24-02-10-0-000-004.000
12339,24-02-10-0-000-005.000
12340,24-02-10-0-000-005.001
12341,24-02-10-0-000-006.001
12342,24-02-10-0-000-007.000
12343,24-02-10-0-000-007.001
12344,24-02-10-0-000-008.000
12345,24-02-10-0-000-009.000
12346,24-02-10-0-000-009.001
12347,24-02-10-0-000-010.000
12348,24-02-10-0-000-010.001
12349,24-02-10-0-000-011.000
12350,24-02-10-0-000-011.001
12351,24-02-10-0-000-011.002
12352,24-02-10-0-000-011.003
12353,24-02-10-0-000-011.004
12354,24-02-10-0-000-011.005
12355,24-02-10-0-000-011.006
12356,24-02-10-0-000-012.000
12357,24-02-10-0-000-012.001
12358,24-02-10-0-000-012.002
12359,24-02-10-0-000-013.000
12360,24-02-10-0-000-013.001
12361,24-02-10-0-000-013.002
12362,24-02-10-0-000-013.003
12363,24-02-10-0-000-013.004
12364,24-02-10-0-000-013.006
12365,24-02-10-0-000-013.007
12366,24-02-10-0-000-013.008
12367,24-02-10-0-000-013.009
12368,24-02-10-0-000-014.000
12369,24-02-10-0-000-015.000
12370,24-02-10-0-000-016.000
12371,24-02-10-0-000-017.000
12372,24-02-10-0-000-017.001
12373,24-02-10-0-000-018.000
12374,24-02-10-0-000-019.000
12375,24-02-10-0-000-019.001
12376,24-02-10-0-000-019.002
12377,24-02-10-0-000-019.003
12378,24-02-10-0-000-020.000
12379,24-03-05-0-000-001.000
12380,24-03-05-0-000-002.000
12381,24-03-05-0-000-002.001
12382,24-03-05-0-000-003.000
12383,24-03-05-0-000-004.000
12384,24-03-05-0-000-005.000
12385,24-03-05-0-000-005.001
12386,24-03-05-0-000-006.000
12387,24-03-05-0-000-006.001
12388,24-03-05-0-000-006.002
12389,24-03-05-0-000-007.000
12390,24-03-05-0-000-008.000
12391,24-03-05-0-000-008.001
12392,24-03-05-0-000-008.002
12393,24-03-05-0-000-009.000
12394,24-03-05-0-000-010.000
12395,24-03-05-0-000-011.000
12396,24-03-06-0-000-001.000
12397,24-03-06-0-000-001.001
12398,24-03-06-0-000-002.000
12399,24-03-06-0-000-002.001
12400,24-03-06-0-000-003.000
12401,24-03-06-0-000-004.000
12402,24-03-06-0-000-004.001
12403,24-03-06-0-000-004.002
12404,24-03-06-0-000-004.003
12405,24-03-06-0-000-004.004
12406,24-03-06-0-000-004.005
12407,24-03-06-0-000-005.000
12408,24-03-06-0-000-006.000
12409,24-03-06-0-000-007.000
12410,24-03-06-0-000-008.000
12411,24-03-06-0-000-009.000
12412,24-03-06-0-000-009.001
12413,24-03-06-0-000-009.002
12414,24-03-06-0-000-010.000
12415,24-03-06-0-000-011.000
12416,24-03-06-0-000-011.001
12417,24-03-06-0-000-011.002
12418,24-03-06-0-000-011.003
12419,24-03-06-0-000-011.004
12420,24-03-06-0-000-011.005
12421,24-03-06-0-000-011.006
12422,24-03-06-0-000-011.007
12423,24-03-06-0-000-011.008
12424,24-03-06-0-000-011.009
12425,24-03-06-0-000-012.000
12426,24-03-06-0-000-012.001
12427,24-03-06-0-000-013.000
12428,24-03-06-0-000-014.000
12429,24-03-06-0-000-014.001
12430,24-03-06-0-000-015.000
12431,24-03-06-0-000-015.002
12432,24-03-06-0-000-016.000
12433,24-03-06-0-000-016.003
12434,24-03-06-0-000-016.008
12435,24-03-06-0-000-017.000
12436,24-03-06-0-000-017.001
12437,24-03-06-0-000-017.002
12438,24-03-06-0-000-018.000
12439,24-03-07-0-000-001.000
12440,24-03-07-0-000-002.000
12441,24-03-07-0-000-003.000
12442,24-03-07-0-000-004.000
12443,24-03-07-0-000-005.000
12444,24-03-07-0-000-005.001
12445,24-03-07-0-000-005.002
12446,24-03-07-0-000-005.003
12447,24-03-07-0-000-006.000
12448,24-03-07-0-000-007.000
12449,24-03-07-0-000-007.001
12450,24-03-07-0-000-008.000
12451,24-03-07-0-000-008.001
12452,24-03-07-0-000-008.002
12453,24-03-07-0-000-009.000
12454,24-03-07-0-000-009.001
12455,24-03-07-0-000-010.000
12456,24-03-07-0-000-011.000
12457,24-03-07-0-000-012.000
12458,24-03-07-0-000-013.000
12459,24-03-07-0-000-013.002
12460,24-03-07-0-000-013.004
12461,24-03-07-0-000-013.005
12462,24-03-07-0-000-014.000
12463,24-03-07-0-000-015.000
12464,24-03-07-0-000-015.001
12465,24-03-07-0-000-015.003
12466,24-03-07-0-000-016.000
12467,24-03-07-0-000-016.001
12468,24-03-07-0-000-017.000
12469,24-03-07-0-000-017.001
12470,24-03-07-0-000-017.002
12471,24-03-07-0-000-018.000
12472,24-03-07-0-000-018.001
12473,24-03-08-0-000-001.000
12474,24-03-08-0-000-001.001
12475,24-03-08-0-000-001.002
12476,24-03-08-0-000-001.003
12477,24-03-08-0-000-001.004
12478,24-03-08-0-000-001.005
12479,24-03-08-0-000-002.000
12480,24-03-08-0-000-003.000
12481,24-03-08-0-000-004.000
12482,24-03-08-0-000-005.000
12483,24-03-08-0-000-005.001
12484,24-03-08-0-000-005.002
12485,24-03-08-0-000-006.000
12486,24-03-08-0-000-007.000
12487,24-03-08-0-000-008.000
12488,24-03-08-0-000-009.000
12489,24-03-08-0-000-009.001
12490,24-03-08-0-000-010.000
12491,24-03-08-0-000-011.000
12492,24-03-08-0-000-011.001
12493,24-03-08-0-000-012.000
12494,24-03-08-0-000-012.001
12495,24-03-08-0-000-013.000
12496,24-03-08-0-000-014.000
12497,24-03-08-0-000-016.000
12498,24-03-08-0-000-016.001
12499,24-03-08-0-000-017.000
12500,24-03-08-0-000-018.000
12501,24-03-08-0-000-019.000
12502,24-03-08-0-000-020.000
12503,24-03-08-0-000-021.000
12504,24-03-08-0-000-021.001
12505,24-03-08-0-000-022.000
12506,24-03-08-0-000-023.000
12507,24-03-08-0-000-024.000
12508,24-03-08-0-000-025.000
12509,24-03-08-0-000-025.001
12510,24-03-08-0-000-025.002
12511,24-03-08-0-000-025.003
12512,24-03-08-0-000-025.004
12513,24-03-08-0-000-025.005
12514,24-03-08-0-000-025.006
12515,24-03-08-0-000-026.000
12516,24-03-08-0-000-026.001
12517,24-03-08-0-000-026.002
12518,24-04-17-0-000-001.000
12519,24-04-17-0-000-001.001
12520,24-04-17-0-000-001.002
12521,24-04-17-0-000-001.003
12522,24-04-17-0-000-002.000
12523,24-04-17-0-000-003.000
12524,24-04-17-0-000-004.000
12525,24-04-17-0-000-005.000
12526,24-04-17-0-000-006.000
12527,24-04-17-0-000-007.000
12528,24-04-17-0-000-007.001
12529,24-04-17-0-000-007.002
12530,24-04-17-0-000-008.000
12531,24-04-17-0-000-009.000
12532,24-04-17-0-000-010.000
12533,24-04-17-0-000-011.000
12534,24-04-17-0-000-011.001
12535,24-04-17-0-000-011.002
12536,24-04-17-0-000-011.003
12537,24-04-17-0-000-011.004
12538,24-04-17-0-000-012.000
12539,24-04-17-0-000-012.001
12540,24-04-17-0-000-012.002
12541,24-04-17-0-000-012.003
12542,24-04-17-0-000-012.004
12543,24-04-17-0-000-012.005
12544,24-04-17-0-000-012.006
12545,24-04-17-0-000-012.007
12546,24-04-17-0-000-013.000
12547,24-04-17-0-000-013.001
12548,24-04-17-0-000-013.002
12549,24-04-17-0-000-014.000
12550,24-04-17-0-000-015.000
12551,24-04-17-0-000-016.000
12552,24-04-17-0-000-016.001
12553,24-04-17-0-000-017.000
12554,24-04-17-0-000-018.000
12555,24-04-17-0-000-019.000
12556,24-04-18-0-000-001.000
12557,24-04-18-0-000-001.001
12558,24-04-18-0-000-001.002
12559,24-04-18-0-000-001.003
12560,24-04-18-0-000-001.004
12561,24-04-18-0-000-001.005
12562,24-04-18-0-000-001.006
12563,24-04-18-0-000-001.007
12564,24-04-18-0-000-003.000
12565,24-04-18-0-000-003.001
12566,24-04-18-0-000-004.000
12567,24-04-18-0-000-004.001
12568,24-04-18-0-000-004.002
12569,24-04-18-0-000-005.000
12570,24-04-18-0-000-006.000
12571,24-04-18-0-000-007.000
12572,24-04-18-0-000-007.001
12573,24-04-18-0-000-008.000
12574,24-04-18-0-000-009.000
12575,24-04-18-0-000-010.000
12576,24-04-18-0-000-011.000
12577,24-04-18-0-000-011.001
12578,24-04-18-0-000-011.002
12579,24-04-18-0-000-011.003
12580,24-04-18-0-000-011.004
12581,24-04-18-0-000-011.005
12582,24-04-18-0-000-011.006
12583,24-04-18-0-000-011.007
12584,24-04-18-0-000-011.008
12585,24-04-18-0-000-011.009
12586,24-04-18-0-000-011.010
12587,24-04-18-0-000-011.011
12588,24-04-18-0-000-011.012
12589,24-04-18-0-000-011.013
12590,24-04-18-0-000-011.014
12591,24-04-18-0-000-011.015
12592,24-04-18-0-000-011.016
12593,24-04-18-0-000-013.000
12594,24-04-18-0-000-014.000
12595,24-04-18-0-000-014.001
12596,24-04-18-0-000-015.000
12597,24-04-18-0-000-015.001
12598,24-04-18-0-000-015.002
12599,24-04-18-0-000-016.000
12600,24-04-18-0-000-017.000
12601,24-04-18-0-000-018.000
12602,24-04-18-0-000-019.000
12603,24-04-18-0-000-019.001
12604,24-04-18-0-000-019.002
12605,24-04-18-0-000-019.003
12606,24-04-19-0-000-001.000
12607,24-04-19-0-000-001.001
12608,24-04-19-0-000-001.002
12609,24-04-19-0-000-001.003
12610,24-04-19-0-000-001.004
12611,24-04-19-0-000-002.000
12612,24-04-19-0-000-003.000
12613,24-04-19-0-000-004.000
12614,24-04-19-0-000-004.001
12615,24-04-19-0-000-004.002
12616,24-04-19-0-000-005.000
12617,24-04-19-0-000-005.001
12618,24-04-19-0-000-005.002
12619,24-04-19-0-000-006.000
12620,24-04-19-0-000-007.000
12621,24-04-19-0-000-007.001
12622,24-04-19-0-000-007.002
12623,24-04-19-0-000-007.003
12624,24-04-19-0-000-007.004
12625,24-04-19-0-000-008.000
12626,24-04-19-0-000-008.001
12627,24-04-19-0-000-008.002
12628,24-04-19-0-000-008.003
12629,24-04-19-0-000-009.000
12630,24-04-19-0-000-009.001
12631,24-04-19-0-000-009.002
12632,24-04-19-0-000-009.003
12633,24-04-19-0-000-009.004
12634,24-04-19-0-000-009.005
12635,24-04-19-0-000-009.006
12636,24-04-19-0-000-010.000
12637,24-04-19-0-000-011.000
12638,24-04-19-0-000-013.000
12639,24-04-19-0-000-014.000
12640,24-04-19-0-000-014.001
12641,24-04-19-0-000-015.000
12642,24-04-19-0-000-016.000
12643,24-04-19-0-000-016.001
12644,24-04-19-0-000-016.002
12645,24-04-19-0-000-017.000
12646,24-04-20-0-000-001.000
12647,24-04-20-0-000-001.001
12648,24-04-20-0-000-002.000
12649,24-04-20-0-000-002.001
12650,24-04-20-0-000-002.002
12651,24-04-20-0-000-002.003
12652,24-04-20-0-000-002.004
12653,24-04-20-0-000-002.005
12654,24-04-20-0-000-003.000
12655,24-04-20-0-000-004.000
12656,24-04-20-0-000-004.001
12657,24-04-20-0-000-005.000
12658,24-04-20-0-000-006.000
12659,24-04-20-0-000-006.001
12660,24-04-20-0-000-006.002
12661,24-04-20-0-000-006.003
12662,24-04-20-0-000-006.004
12663,24-04-20-0-000-007.000
12664,24-04-20-0-000-007.001
12665,24-04-20-0-000-008.000
12666,24-04-20-0-000-008.001
12667,24-04-20-0-000-008.002
12668,24-04-20-0-000-008.003
12669,24-04-20-0-000-008.004
12670,24-04-20-0-000-008.005
12671,24-04-20-0-000-009.000
12672,24-04-20-0-000-010.000
12673,24-04-20-0-000-010.001
12674,24-04-20-0-000-010.002
12675,24-04-20-0-000-010.003
12676,24-04-20-0-000-011.000
12677,24-04-20-0-000-012.000
12678,24-04-20-0-000-013.000
12679,24-04-20-0-000-014.000
12680,24-04-20-0-000-014.001
12681,24-05-15-0-000-001.000
12682,24-05-15-0-000-003.000
12683,24-05-15-0-000-003.001
12684,24-05-15-0-000-004.000
12685,24-05-15-0-000-005.000
12686,24-05-15-0-000-005.001
12687,24-05-15-0-000-006.000
12688,24-05-15-0-000-007.000
12689,24-05-15-0-000-007.001
12690,24-05-15-0-000-007.002
12691,24-05-15-0-000-007.003
12692,24-05-15-0-000-008.000
12693,24-05-15-0-000-009.000
12694,24-05-15-0-000-009.001
12695,24-05-15-0-000-010.000
12696,24-05-15-0-000-011.000
12697,24-05-16-0-000-001.000
12698,24-05-16-0-000-002.000
12699,24-05-16-0-000-004.000
12700,24-05-16-0-000-005.000
12701,24-05-16-0-000-006.000
12702,24-05-16-0-000-006.003
12703,24-05-16-0-000-007.000
12704,24-05-16-0-000-007.002
12705,24-05-16-0-000-008.000
12706,24-05-16-0-000-010.000
12707,24-05-16-0-000-011.000
12708,24-05-16-0-000-012.000
12709,24-05-16-0-000-012.002
12710,24-05-16-0-000-012.003
12711,24-05-16-0-000-014.000
12712,24-05-16-0-000-014.001
12713,24-05-16-0-000-015.000
12714,24-05-16-0-000-016.000
12715,24-05-16-0-000-017.000
12716,24-05-16-0-000-018.000
12717,24-05-16-0-000-018.001
12718,24-05-16-0-000-018.002
12719,24-05-16-0-000-018.003
12720,24-05-16-0-000-018.004
12721,24-05-16-0-000-018.005
12722,24-05-16-0-000-019.000
12723,24-05-16-0-000-020.000
12724,24-05-16-0-000-020.001
12725,24-05-16-0-000-020.002
12726,24-05-16-0-000-021.000
12727,24-05-16-0-000-021.001
12728,24-05-16-0-000-021.002
12729,24-05-16-0-000-021.003
12730,24-05-16-0-000-022.000
12731,24-05-16-0-000-022.001
12732,24-05-16-0-000-022.002
12733,24-05-16-0-000-022.003
12734,24-05-16-0-000-022.004
12735,24-05-16-0-000-023.000
12736,24-05-16-0-000-023.001
12737,24-05-21-0-000-001.000
12738,24-05-21-0-000-002.000
12739,24-05-21-0-000-002.001
12740,24-05-21-0-000-003.001
12741,24-05-21-0-000-004.000
12742,24-05-21-0-000-004.001
12743,24-05-21-0-000-004.003
12744,24-05-21-0-000-004.005
12745,24-05-21-0-000-004.006
12746,24-05-21-0-000-005.000
12747,24-05-21-0-000-005.001
12748,24-05-21-0-000-006.001
12749,24-05-21-0-000-006.002
12750,24-05-21-0-000-006.003
12751,24-05-21-0-000-007.000
12752,24-05-21-0-000-008.000
12753,24-05-21-0-000-009.000
12754,24-09-29-0-000-001.000
12755,24-09-29-0-000-002.000
12756,24-09-29-0-000-003.000
12757,24-09-29-0-000-004.000
12758,24-09-29-0-000-005.000
12759,24-09-29-0-000-005.001
12760,24-09-29-0-000-005.002
12761,24-09-29-0-000-005.003
12762,24-09-29-0-000-005.004
12763,24-09-29-0-000-006.000
12764,24-09-29-0-000-006.001
12765,24-09-29-0-000-006.002
12766,24-09-29-0-000-006.003
12767,24-09-29-0-000-006.004
12768,24-09-29-0-000-006.005
12769,24-09-29-0-000-006.006
12770,24-09-30-0-000-002.000
12771,24-09-30-0-000-003.000
12772,24-09-30-0-000-004.000
12773,24-09-30-0-000-004.001
12774,24-09-30-0-000-004.002
12775,24-09-30-0-000-005.000
12776,24-09-30-0-000-005.002
12777,24-09-30-0-000-005.003
12778,24-09-30-0-000-006.000
12779,24-09-30-0-000-006.001
12780,24-09-30-0-000-006.002
12781,24-09-30-0-000-006.003
12782,24-09-30-0-000-006.004
12783,24-09-30-0-000-007.000
12784,24-09-30-0-000-007.001
12785,24-09-30-0-000-008.000
12786,24-09-30-0-000-008.001
12787,24-09-30-0-000-009.000
12788,24-09-30-0-000-010.000
12789,24-09-30-0-000-010.001
12790,24-09-30-0-000-011.000
12791,24-09-30-0-000-011.001
12792,24-09-30-0-000-011.002
12793,24-09-30-0-000-011.003
12794,24-09-30-0-000-013.000
12795,24-09-30-0-000-014.000
12796,24-09-30-0-000-015.000
12797,24-09-30-0-000-015.001
12798,24-09-31-0-000-001.000
12799,24-09-31-0-000-002.000
12800,24-09-31-0-000-003.000
12801,24-09-31-0-000-003.001
12802,24-09-31-0-000-004.000
12803,24-09-31-0-000-004.001
12804,24-09-31-0-000-004.002
12805,25-02-04-0-000-001.000
12806,25-02-04-0-000-001.001
12807,25-02-04-0-000-001.002
12808,25-02-04-0-000-001.003
12809,25-02-04-0-000-001.004
12810,25-02-04-0-000-001.005
12811,25-02-04-0-000-002.000
12812,25-02-04-0-000-003.000
12813,25-02-04-0-000-003.001
12814,25-02-04-0-000-003.002
12815,25-02-04-0-000-003.003
12816,25-02-04-0-000-003.004
12817,25-02-04-0-000-003.005
12818,25-02-04-0-000-003.006
12819,25-02-04-0-000-003.007
12820,25-02-04-0-000-003.008
12821,25-02-04-0-000-003.009
12822,25-02-04-0-000-003.010
12823,25-02-04-0-000-004.000
12824,25-02-04-0-000-004.001
12825,25-02-04-0-000-004.002
12826,25-02-04-0-000-004.003
12827,25-02-04-0-000-004.004
12828,25-02-04-0-000-005.000
12829,25-02-04-0-000-005.001
12830,25-02-04-0-000-005.002
12831,25-02-04-0-000-005.003
12832,25-02-04-0-000-006.000
12833,25-02-04-0-000-007.000
12834,25-02-04-0-000-008.000
12835,25-02-04-0-000-008.001
12836,25-02-04-0-000-008.002
12837,25-02-04-0-000-008.003
12838,25-02-04-0-000-009.000
12839,25-02-04-0-000-010.000
12840,25-02-04-0-000-011.000
12841,25-02-04-0-000-011.001
12842,25-02-04-0-000-011.002
12843,25-02-04-0-000-011.003
12844,25-02-04-0-000-011.004
12845,25-02-04-0-000-012.000
12846,25-02-04-0-000-012.001
12847,25-02-04-0-000-012.002
12848,25-02-04-0-000-013.000
12849,25-02-04-0-000-013.001
12850,25-02-04-0-000-013.002
12851,25-02-04-0-000-014.000
12852,25-02-04-0-000-014.001
12853,25-02-04-0-000-015.000
12854,25-02-04-0-000-016.000
12855,25-02-04-0-000-016.001
12856,25-02-04-0-000-017.000
12857,25-02-04-0-000-017.001
12858,25-02-04-0-000-018.000
12859,25-02-04-0-000-018.001
12860,25-02-04-0-000-019.000
12861,25-02-04-0-000-020.000
12862,25-02-04-0-000-021.000
12863,25-02-04-0-000-022.000
12864,25-02-04-0-000-023.000
12865,25-02-04-0-000-024.000
12866,25-02-04-0-000-024.001
12867,25-02-04-0-000-024.003
12868,25-02-04-0-000-024.004
12869,25-02-04-0-000-024.006
12870,25-02-04-0-000-024.007
12871,25-02-04-0-000-024.008
12872,25-02-04-0-000-024.009
12873,25-02-04-0-000-024.011
12874,25-03-05-0-000-001.000
12875,25-03-05-0-000-001.001
12876,25-03-05-0-000-001.002
12877,25-03-05-0-000-001.003
12878,25-03-05-0-000-001.004
12879,25-03-05-0-000-001.005
12880,25-03-05-0-000-001.006
12881,25-03-05-0-000-001.007
12882,25-03-05-0-000-001.008
12883,25-03-05-0-000-001.009
12884,25-03-05-0-000-001.010
12885,25-03-05-0-000-001.011
12886,25-03-05-0-000-001.012
12887,25-03-05-0-000-001.014
12888,25-03-05-0-000-001.015
12889,25-03-05-0-000-002.000
12890,25-03-05-0-000-002.001
12891,25-03-05-0-000-003.000
12892,25-03-05-0-000-003.001
12893,25-03-05-0-000-003.002
12894,25-03-05-0-000-003.003
12895,25-03-05-0-000-004.000
12896,25-03-05-0-000-004.001
12897,25-03-05-0-000-005.000
12898,25-03-05-0-000-005.001
12899,25-03-05-0-000-005.002
12900,25-03-05-0-000-006.000
12901,25-03-05-0-000-007.000
12902,25-03-05-0-000-007.001
12903,25-03-05-0-000-007.002
12904,25-03-05-0-000-007.003
12905,25-03-05-0-000-008.000
12906,25-03-05-0-000-009.000
12907,25-03-05-0-000-009.001
12908,25-03-05-0-000-009.002
12909,25-03-05-0-000-009.003
12910,25-03-05-0-000-009.004
12911,25-03-05-0-000-009.005
12912,25-03-05-0-000-010.000
12913,25-03-05-0-000-011.000
12914,25-03-05-0-000-011.001
12915,25-03-05-0-000-011.002
12916,25-03-05-0-000-011.003
12917,25-03-05-0-000-012.000
12918,25-03-05-0-000-013.000
12919,25-03-05-0-000-014.000
12920,25-03-05-0-000-014.001
12921,25-03-05-0-000-015.000
12922,25-03-05-0-000-016.000
12923,25-03-05-0-000-017.000
12924,25-03-05-0-000-017.001
12925,25-03-05-0-000-018.000
12926,25-03-05-0-000-019.000
12927,25-03-05-0-000-019.001
12928,25-03-05-0-000-019.002
12929,25-03-05-0-000-019.003
12930,25-03-05-0-000-019.004
12931,25-03-05-0-000-020.000
12932,25-03-05-0-000-020.001
12933,25-03-05-0-000-021.000
12934,25-03-05-0-000-021.001
12935,25-03-05-0-000-022.000
12936,25-03-05-0-000-023.000
12937,25-03-05-0-000-023.001
12938,25-03-05-0-000-023.002
12939,25-03-05-0-000-023.003
12940,25-03-05-0-000-023.004
12941,25-03-05-0-000-023.005
12942,25-03-05-0-000-023.006
12943,25-03-05-0-000-024.000
12944,25-03-05-0-000-024.001
12945,25-03-05-0-000-024.002
12946,25-03-05-0-000-025.000
12947,25-03-05-0-000-026.000
12948,25-03-05-0-000-027.001
12949,25-03-05-0-000-027.002
12950,25-03-05-0-000-027.003
12951,25-03-05-0-000-027.004
12952,25-03-05-0-000-028.000
12953,25-03-05-0-000-028.001
12954,25-03-05-0-000-028.002
12955,25-03-05-0-000-028.003
12956,25-03-05-0-000-028.004
12957,25-03-05-0-000-029.000
12958,25-03-05-0-000-030.000
12959,25-03-05-0-000-030.001
12960,25-03-05-0-000-030.002
12961,25-03-05-0-000-030.003
12962,25-03-05-0-000-030.004
12963,25-03-05-0-000-030.005
12964,25-03-05-0-000-030.006
12965,25-03-05-0-000-031.000
12966,25-03-05-0-000-031.001
12967,25-03-05-0-000-031.002
12968,25-03-05-0-000-031.003
12969,25-03-05-0-000-032.000
12970,25-03-05-0-000-032.001
12971,25-03-05-0-000-032.002
12972,25-03-06-1-000-001.000
12973,25-03-06-1-000-001.001
12974,25-03-06-1-000-002.000
12975,25-03-06-1-000-002.001
12976,25-03-06-1-000-003.000
12977,25-03-06-1-000-004.000
12978,25-03-06-1-000-005.000
12979,25-03-06-1-000-006.000
12980,25-03-06-1-000-007.000
12981,25-03-06-1-000-007.001
12982,25-03-06-1-000-008.000
12983,25-03-06-1-000-009.000
12984,25-03-06-1-000-009.001
12985,25-03-06-1-000-010.000
12986,25-03-06-1-000-011.000
12987,25-03-06-1-000-012.000
12988,25-03-06-1-000-012.001
12989,25-03-06-1-000-013.000
12990,25-03-06-1-000-014.000
12991,25-03-06-1-000-015.000
12992,25-03-06-1-000-015.001
12993,25-03-06-1-000-015.002
12994,25-03-06-1-000-015.003
12995,25-03-06-1-000-016.000
12996,25-03-06-1-000-017.000
12997,25-03-06-1-000-017.001
12998,25-03-06-1-000-018.000
12999,25-03-06-1-000-019.000
13000,25-03-06-1-000-020.000
13001,25-03-06-1-000-021.000
13002,25-03-06-1-000-022.000
13003,25-03-06-1-000-023.000
13004,25-03-06-1-000-024.000
13005,25-03-06-1-000-025.000
13006,25-03-06-1-000-025.001
13007,25-03-06-1-000-026.000
13008,25-03-06-1-000-027.000
13009,25-03-06-1-000-028.000
13010,25-03-06-1-000-029.000
13011,25-03-06-1-000-030.000
13012,25-03-06-1-000-031.000
13013,25-03-06-1-000-031.001
13014,25-03-06-1-000-032.000
13015,25-03-06-1-000-033.000
13016,25-03-06-1-000-033.001
13017,25-03-06-1-000-033.002
13018,25-03-06-1-000-033.003
13019,25-03-06-1-000-033.004
13020,25-03-06-1-000-033.005
13021,25-03-06-1-000-033.006
13022,25-03-06-1-000-033.007
13023,25-03-06-1-000-034.000
13024,25-03-06-1-000-035.000
13025,25-03-06-1-000-036.000
13026,25-03-06-1-000-036.001
13027,25-03-06-1-000-036.002
13028,25-03-06-1-000-036.003
13029,25-03-06-1-000-037.000
13030,25-03-06-1-000-038.000
13031,25-03-06-1-000-039.000
13032,25-03-06-1-000-040.000
13033,25-03-06-1-000-041.000
13034,25-03-06-1-000-042.000
13035,25-03-06-1-000-043.000
13036,25-03-06-1-000-044.000
13037,25-03-06-1-000-045.000
13038,25-03-06-1-000-046.000
13039,25-03-06-1-000-047.000
13040,25-03-06-1-000-048.000
13041,25-03-06-1-000-049.000
13042,25-03-06-1-000-050.000
13043,25-03-06-1-000-051.000
13044,25-03-06-1-000-052.000
13045,25-03-06-1-000-053.000
13046,25-03-06-1-000-054.000
13047,25-03-06-1-000-054.001
13048,25-03-06-1-000-055.000
13049,25-03-06-1-000-056.000
